device_id,device_type,room_id,power_consumption,occupancy,temperature,humidity,hour,day_of_week,is_weekend,rolling_avg_power_3h,power_z_score
device_100,AC,room_2,0.0,2,31.34,23.38,0,Saturday,1,428.43666666666667,-0.6674818573087704
device_63,Fridge,room_1,143.9,1,39.13,21.7,1,Saturday,1,135.33333333333334,1.7832547543972295
device_82,Heater,room_1,0.0,1,39.13,21.7,1,Saturday,1,0.0,-0.36824272129035923
device_89,Light,room_3,0.0,5,36.79,34.76,1,Saturday,1,0.0,-0.628045679850853
device_5,Heater,room_4,0.0,1,44.12,27.76,3,Saturday,1,0.0,-0.27386769896886054
device_5,Heater,room_4,0.0,2,44.12,27.76,3,Saturday,1,0.0,-0.27386769896886054
device_1,Light,room_1,0.0,4,35.76,32.96,4,Saturday,1,0.0,-0.3884908713157603
device_1,Light,room_1,0.0,1,35.76,32.96,4,Saturday,1,0.0,-0.3884908713157603
device_15,TV,room_0,0.0,1,30.91,23.95,5,Saturday,1,0.0,-0.47744563880379776
device_35,AC,room_0,0.0,1,30.91,23.95,5,Saturday,1,337.7133333333333,-0.624374469605913
device_11,Fridge,room_1,108.91,4,35.56,24.53,5,Saturday,1,103.21,-1.1801757598537814
device_15,TV,room_0,0.0,1,30.91,23.95,5,Saturday,1,0.0,-0.47744563880379776
device_14,Fan,room_2,283.49,3,34.49,22.3,6,Saturday,1,178.32666666666663,1.6631654134021003
device_96,AC,room_3,0.0,1,42.69,27.91,7,Saturday,1,0.0,-0.5465236209377297
device_32,Light,room_4,0.0,2,30.81,26.32,8,Saturday,1,43.99333333333334,-0.5372939823145966
device_32,Light,room_4,0.0,2,30.81,26.32,8,Saturday,1,21.99666666666667,-0.5372939823145966
device_32,Light,room_4,0.0,0,30.81,26.32,8,Saturday,1,0.0,-0.5372939823145966
device_100,AC,room_2,1991.67,4,33.38,37.73,9,Saturday,1,663.89,2.016320862470675
device_100,AC,room_2,1991.67,4,43.3,35.08,9,Saturday,1,1327.78,2.016320862470675
device_73,Fridge,room_2,120.51,4,36.73,39.45,10,Saturday,1,129.70333333333335,-0.6938833360641754
device_35,AC,room_0,1690.47,2,35.5,27.46,12,Saturday,1,563.49,1.771027049451418
device_35,AC,room_0,1690.47,2,40.15,24.15,12,Saturday,1,1126.98,1.771027049451418
device_35,AC,room_0,1690.47,5,35.5,27.46,12,Saturday,1,1690.47,1.771027049451418
device_35,AC,room_0,1690.47,5,40.15,24.15,12,Saturday,1,1690.47,1.771027049451418
device_75,Fan,room_4,105.88,0,30.75,34.2,14,Saturday,1,206.54000000000005,0.23716135843960942
device_75,Fan,room_4,105.88,4,30.75,34.2,14,Saturday,1,156.21,0.23716135843960942
device_97,AC,room_3,1019.26,5,37.16,30.54,16,Saturday,1,914.14,1.0104996427397135
device_96,AC,room_3,1812.95,5,37.16,30.54,16,Saturday,1,604.3166666666667,2.051873902011194
device_5,Heater,room_4,0.0,4,30.43,38.71,17,Saturday,1,0.0,-0.27386769896886054
device_79,TV,room_3,109.94,1,42.13,28.14,18,Saturday,1,36.646666666666675,1.5752230151955389
device_97,AC,room_3,1184.12,1,41.46,23.46,21,Saturday,1,734.46,1.2662414713025636
device_92,Fridge,room_3,111.4,1,41.46,23.46,21,Saturday,1,129.32666666666668,-0.8081108672914654
device_72,Fan,room_4,120.69,3,31.4,36.04,23,Saturday,1,175.17666666666665,0.050683733192745356
device_72,Fan,room_4,120.69,3,39.7,24.84,23,Saturday,1,147.9333333333333,0.050683733192745356
device_37,Fan,room_4,167.57,3,39.7,24.84,23,Saturday,1,202.79333333333332,0.48934513708069677
device_37,Fan,room_4,167.57,3,31.4,36.04,23,Saturday,1,182.32333333333335,0.48934513708069677
device_52,Heater,room_4,0.0,3,31.4,36.04,23,Saturday,1,0.0,-0.22755960629619149
device_52,Heater,room_4,0.0,3,39.7,24.84,23,Saturday,1,0.0,-0.22755960629619149
device_82,Heater,room_1,0.0,2,43.48,29.18,1,Sunday,1,0.0,-0.36824272129035923
device_82,Heater,room_1,0.0,5,43.48,29.18,1,Sunday,1,0.0,-0.36824272129035923
device_45,Light,room_4,0.0,1,44.89,26.09,2,Sunday,1,0.0,-0.44729234917782
device_74,AC,room_0,0.0,0,36.45,29.79,3,Sunday,1,0.0,-0.6021968984318531
device_11,Fridge,room_1,128.02,4,36.1,29.15,5,Sunday,1,112.43,0.2193883222552489
device_36,Light,room_1,0.0,0,34.83,35.26,6,Sunday,1,0.0,-0.5742301731251628
device_63,Fridge,room_1,106.04,0,34.83,35.26,6,Sunday,1,127.25000000000004,-1.1568673986959692
device_11,Fridge,room_1,149.97,5,32.07,36.52,7,Sunday,1,128.96666666666667,1.8269462292302974
device_72,Fan,room_4,294.26,5,41.53,33.49,10,Sunday,1,178.54666666666665,1.5901595974658622
device_72,Fan,room_4,124.2,5,41.53,33.49,10,Sunday,1,179.71666666666667,0.08181561245528295
device_19,AC,room_1,1172.58,5,44.79,21.57,11,Sunday,1,1020.64,1.157754679135216
device_19,AC,room_1,1172.58,3,44.79,21.57,11,Sunday,1,1411.5,1.157754679135216
device_19,AC,room_1,1172.58,3,44.79,21.57,11,Sunday,1,1172.58,1.157754679135216
device_4,Fridge,room_1,108.17,3,44.79,21.57,11,Sunday,1,128.04333333333332,-1.0119305751889656
device_4,Fridge,room_1,108.17,3,44.79,21.57,11,Sunday,1,118.10666666666664,-1.0119305751889656
device_4,Fridge,room_1,108.17,5,44.79,21.57,11,Sunday,1,108.17,-1.0119305751889656
device_86,Heater,room_0,0.0,4,34.71,35.9,14,Sunday,1,0.0,-0.41923438113301126
device_86,Heater,room_0,0.0,4,39.18,23.01,14,Sunday,1,0.0,-0.41923438113301126
device_14,Fan,room_2,100.23,0,39.65,22.02,14,Sunday,1,170.6333333333333,0.03888900313331373
device_14,Fan,room_2,100.23,0,40.85,29.49,14,Sunday,1,161.31666666666663,0.03888900313331373
device_32,Light,room_4,0.0,4,31.99,36.05,15,Sunday,1,0.0,-0.5372939823145966
device_97,AC,room_3,1919.05,2,31.68,20.2,16,Sunday,1,1374.1433333333334,2.406313908920515
device_97,AC,room_3,1919.05,5,31.68,20.2,16,Sunday,1,1674.073333333333,2.406313908920515
device_97,AC,room_3,1570.64,5,31.68,20.2,16,Sunday,1,1802.9133333333332,1.865837077126371
device_97,AC,room_3,1570.64,2,31.68,20.2,16,Sunday,1,1686.7766666666666,1.865837077126371
device_66,TV,room_2,0.0,4,33.1,38.08,17,Sunday,1,0.0,-0.49038919935756314
device_66,TV,room_2,0.0,5,33.1,38.08,17,Sunday,1,0.0,-0.49038919935756314
device_65,Fridge,room_2,107.73,4,33.1,38.08,17,Sunday,1,115.36000000000001,-0.8330162686298417
device_65,Fridge,room_2,107.73,5,33.1,38.08,17,Sunday,1,111.96666666666668,-0.8330162686298417
device_53,Fridge,room_0,108.8,3,32.58,20.49,18,Sunday,1,128.46333333333334,-1.2745649277507696
device_53,Fridge,room_0,142.62,3,32.58,20.49,18,Sunday,1,126.36666666666667,1.311778502283635
device_55,AC,room_1,1360.45,0,40.52,27.9,19,Sunday,1,1422.9533333333331,1.3230144136878048
device_55,AC,room_1,1360.45,4,37.72,28.79,19,Sunday,1,1258.0800000000002,1.3230144136878048
device_55,AC,room_1,1360.45,4,40.52,27.9,19,Sunday,1,1360.45,1.3230144136878048
device_55,AC,room_1,1360.45,0,37.72,28.79,19,Sunday,1,1360.45,1.3230144136878048
device_36,Light,room_1,65.88,4,40.52,27.9,19,Sunday,1,21.959999999999997,1.6902477507325744
device_36,Light,room_1,65.88,4,37.72,28.79,19,Sunday,1,43.919999999999995,1.6902477507325744
device_36,Light,room_1,65.88,0,37.72,28.79,19,Sunday,1,65.88,1.6902477507325744
device_36,Light,room_1,65.88,0,40.52,27.9,19,Sunday,1,65.88,1.6902477507325744
device_21,Fan,room_1,189.35,0,37.72,28.79,19,Sunday,1,198.72333333333333,0.7039773287576095
device_21,Fan,room_1,189.35,4,37.72,28.79,19,Sunday,1,194.03666666666666,0.7039773287576095
device_21,Fan,room_1,189.35,0,40.52,27.9,19,Sunday,1,189.35,0.7039773287576095
device_21,Fan,room_1,189.35,4,40.52,27.9,19,Sunday,1,189.35,0.7039773287576095
device_29,Light,room_3,66.71,1,37.62,22.66,22,Sunday,1,22.236666666666665,1.9948419075213406
device_92,Fridge,room_3,149.95,1,37.62,22.66,22,Sunday,1,133.21333333333334,1.9757422119734271
device_60,Fridge,room_3,141.0,1,37.62,22.66,22,Sunday,1,127.53333333333335,1.0989209466164795
device_100,AC,room_2,1732.44,0,41.23,31.16,22,Sunday,1,1905.2600000000002,1.6670048718455086
device_100,AC,room_2,1732.44,5,41.23,31.16,22,Sunday,1,1818.8500000000001,1.6670048718455086
device_30,Light,room_4,0.0,5,40.48,20.14,23,Sunday,1,0.0,-0.5099459483243263
device_56,Fan,room_3,129.33,3,41.64,32.69,23,Sunday,1,158.85666666666668,0.35968757877088664
device_56,Fan,room_3,129.33,4,41.64,32.69,23,Sunday,1,144.09333333333336,0.35968757877088664
device_20,TV,room_3,0.0,3,41.64,32.69,23,Sunday,1,0.0,-0.5743093997653975
device_20,TV,room_3,0.0,4,41.64,32.69,23,Sunday,1,0.0,-0.5743093997653975
device_52,Heater,room_4,0.0,5,40.48,20.14,23,Sunday,1,0.0,-0.22755960629619149
device_82,Heater,room_1,0.0,1,38.77,28.4,0,Monday,0,0.0,-0.36824272129035923
device_27,Fridge,room_0,146.21,3,39.07,20.03,1,Monday,0,122.27000000000002,1.5078370353496657
device_53,Fridge,room_0,110.44,3,39.07,20.03,1,Monday,0,120.62,-1.1491479193162213
device_18,Light,room_0,0.0,3,39.07,20.03,1,Monday,0,0.0,-0.41027774522138133
device_30,Light,room_4,0.0,4,36.62,30.75,2,Monday,0,0.0,-0.5099459483243263
device_30,Light,room_4,0.0,4,44.84,27.37,2,Monday,0,0.0,-0.5099459483243263
device_23,Fan,room_1,250.18,2,43.39,25.24,3,Monday,0,178.37333333333333,1.3994502706327885
device_33,Fan,room_3,106.81,3,30.34,36.45,5,Monday,0,217.78999999999996,0.058760747703252215
device_96,AC,room_3,0.0,3,30.34,36.45,5,Monday,0,604.3166666666667,-0.5465236209377297
device_36,Light,room_1,0.0,2,38.12,22.24,7,Monday,0,43.919999999999995,-0.5742301731251628
device_82,Heater,room_1,0.0,2,38.12,22.24,7,Monday,0,0.0,-0.36824272129035923
device_11,Fridge,room_1,132.28,2,38.12,22.24,7,Monday,0,136.75666666666666,0.5313790595542783
device_71,Fan,room_1,102.53,2,38.12,22.24,7,Monday,0,122.59666666666668,0.14073516520411355
device_48,Heater,room_0,0.0,3,32.91,36.6,8,Monday,0,0.0,-0.4500339417353268
device_48,Heater,room_0,0.0,0,32.91,36.6,8,Monday,0,0.0,-0.4500339417353268
device_48,Heater,room_0,0.0,5,32.91,36.6,8,Monday,0,0.0,-0.4500339417353268
device_48,Heater,room_0,0.0,0,32.91,36.6,8,Monday,0,0.0,-0.4500339417353268
device_89,Light,room_3,0.0,5,43.82,37.32,10,Monday,0,0.0,-0.628045679850853
device_89,Light,room_3,0.0,5,32.3,37.48,10,Monday,0,0.0,-0.628045679850853
device_48,Heater,room_0,0.0,0,36.18,33.41,10,Monday,0,0.0,-0.4500339417353268
device_90,Light,room_0,0.0,0,36.18,33.41,10,Monday,0,0.0,-0.47985656211391764
device_29,Light,room_3,0.0,5,32.3,37.48,10,Monday,0,22.236666666666665,-0.5620406633620947
device_29,Light,room_3,0.0,5,43.82,37.32,10,Monday,0,22.236666666666665,-0.5620406633620947
device_86,Heater,room_0,0.0,5,30.48,38.2,11,Monday,0,0.0,-0.41923438113301126
device_83,AC,room_2,1968.29,0,36.91,25.63,11,Monday,0,1432.1166666666668,2.1114610635287407
device_83,AC,room_2,1968.29,0,30.69,36.72,11,Monday,0,1700.2033333333336,2.1114610635287407
device_68,AC,room_3,1213.38,1,38.59,22.09,12,Monday,0,404.46000000000004,1.1027321732445177
device_87,TV,room_1,0.0,2,44.86,38.42,13,Monday,0,0.0,-0.4434670289584635
device_87,TV,room_1,0.0,2,36.53,33.66,13,Monday,0,0.0,-0.4434670289584635
device_31,Fridge,room_4,129.69,3,35.7,26.73,14,Monday,0,117.00333333333334,0.35770691432610324
device_4,Fridge,room_1,100.58,1,43.8,35.93,15,Monday,0,105.63999999999999,-1.51602883220192
device_84,AC,room_2,1637.9,1,33.67,22.53,16,Monday,0,1022.9966666666666,1.4012913269808076
device_84,AC,room_2,1637.9,4,33.67,22.53,16,Monday,0,1091.9333333333334,1.4012913269808076
device_84,AC,room_2,1637.9,4,33.67,22.53,16,Monday,0,1637.9,1.4012913269808076
device_99,TV,room_2,0.0,1,33.67,22.53,16,Monday,0,0.0,-0.49824970588431766
device_99,TV,room_2,0.0,4,33.67,22.53,16,Monday,0,0.0,-0.49824970588431766
device_99,TV,room_2,0.0,4,33.67,22.53,16,Monday,0,0.0,-0.49824970588431766
device_83,AC,room_2,1990.47,4,33.67,22.53,16,Monday,0,1975.6833333333334,2.1418248868224765
device_83,AC,room_2,1990.47,1,33.67,22.53,16,Monday,0,1983.0766666666666,2.1418248868224765
device_83,AC,room_2,1990.47,4,33.67,22.53,16,Monday,0,1990.47,2.1418248868224765
device_49,TV,room_2,87.22,5,32.2,38.71,18,Monday,0,29.073333333333334,1.511699936895595
device_49,TV,room_2,87.22,1,32.2,38.71,18,Monday,0,58.14666666666667,1.511699936895595
device_52,Heater,room_4,0.0,2,30.84,24.51,19,Monday,0,0.0,-0.22755960629619149
device_78,AC,room_2,1336.82,2,34.38,23.48,19,Monday,0,1083.6066666666666,1.5780094690807458
device_73,Fridge,room_2,139.39,2,35.13,25.06,20,Monday,0,131.4,0.6322101754259176
device_73,Fridge,room_2,139.39,2,41.44,34.41,20,Monday,0,133.09666666666666,0.6322101754259176
device_85,TV,room_1,93.89,4,43.13,31.34,20,Monday,0,31.296666666666667,1.3448660970334807
device_85,TV,room_1,93.89,4,30.33,37.82,20,Monday,0,62.593333333333334,1.3448660970334807
device_85,TV,room_1,93.89,5,43.13,31.34,20,Monday,0,93.89,1.3448660970334807
device_85,TV,room_1,93.89,5,30.33,37.82,20,Monday,0,93.89,1.3448660970334807
device_61,AC,room_4,1490.6,4,35.53,36.0,21,Monday,0,1486.6366666666665,2.1769299004957112
device_61,AC,room_4,1490.6,2,35.53,36.0,21,Monday,0,1442.0466666666664,2.1769299004957112
device_5,Heater,room_4,0.0,2,35.53,36.0,21,Monday,0,0.0,-0.27386769896886054
device_5,Heater,room_4,0.0,4,35.53,36.0,21,Monday,0,0.0,-0.27386769896886054
device_19,AC,room_1,1944.91,0,32.01,20.75,21,Monday,0,1430.0233333333333,2.319328863454536
device_19,AC,room_1,1944.91,0,34.49,22.4,21,Monday,0,1687.466666666667,2.319328863454536
device_27,Fridge,room_0,118.8,2,32.44,38.0,22,Monday,0,128.32000000000002,-0.22802973431100373
device_27,Fridge,room_0,118.8,2,32.44,38.0,22,Monday,0,127.93666666666667,-0.22802973431100373
device_27,Fridge,room_0,141.34,2,32.44,38.0,22,Monday,0,126.31333333333335,1.1994214509553767
device_27,Fridge,room_0,141.34,2,32.44,38.0,22,Monday,0,133.82666666666668,1.1994214509553767
device_65,Fridge,room_2,128.21,2,35.05,31.99,23,Monday,0,114.55666666666669,0.5659054495702696
device_65,Fridge,room_2,128.21,2,39.2,31.11,23,Monday,0,121.38333333333334,0.5659054495702696
device_65,Fridge,room_2,128.21,4,35.05,31.99,23,Monday,0,128.21,0.5659054495702696
device_65,Fridge,room_2,128.21,4,39.2,31.11,23,Monday,0,128.21,0.5659054495702696
device_39,TV,room_2,0.0,5,43.43,21.51,0,Tuesday,0,0.0,-0.3972638318557945
device_39,TV,room_2,0.0,5,43.38,20.06,0,Tuesday,0,0.0,-0.3972638318557945
device_56,Fan,room_3,294.04,0,30.7,26.8,0,Tuesday,0,184.23333333333335,2.0126956841763457
device_66,TV,room_2,0.0,0,44.29,30.51,2,Tuesday,0,0.0,-0.49038919935756314
device_66,TV,room_2,0.0,0,37.2,20.04,2,Tuesday,0,0.0,-0.49038919935756314
device_47,TV,room_3,0.0,5,43.66,25.26,2,Tuesday,0,0.0,-0.3864270050224154
device_13,Heater,room_2,0.0,4,40.11,28.48,4,Tuesday,0,0.0,-0.40862288185268436
device_13,Heater,room_2,0.0,0,40.11,28.48,4,Tuesday,0,0.0,-0.40862288185268436
device_54,Heater,room_3,0.0,1,39.6,31.79,5,Tuesday,0,0.0,-0.31679275686207625
device_54,Heater,room_3,0.0,1,40.57,24.1,5,Tuesday,0,0.0,-0.31679275686207625
device_54,Heater,room_3,0.0,1,31.37,38.05,5,Tuesday,0,0.0,-0.31679275686207625
device_30,Light,room_4,0.0,4,39.94,32.28,6,Tuesday,0,0.0,-0.5099459483243263
device_8,AC,room_2,0.0,5,38.08,28.88,7,Tuesday,0,0.0,-0.6563890906386849
device_8,AC,room_2,0.0,3,38.08,28.88,7,Tuesday,0,0.0,-0.6563890906386849
device_92,Fridge,room_3,125.06,4,34.13,24.19,7,Tuesday,0,128.80333333333337,0.17833357013417508
device_74,AC,room_0,0.0,1,38.64,31.9,7,Tuesday,0,0.0,-0.6021968984318531
device_43,AC,room_0,0.0,1,38.64,31.9,7,Tuesday,0,1144.8266666666666,-0.6728481756289292
device_30,Light,room_4,0.0,0,40.57,23.82,12,Tuesday,0,0.0,-0.5099459483243263
device_30,Light,room_4,0.0,5,40.57,23.82,12,Tuesday,0,0.0,-0.5099459483243263
device_31,Fridge,room_4,103.17,5,34.18,28.73,13,Tuesday,0,114.50666666666667,-1.3306184141606068
device_31,Fridge,room_4,103.17,5,33.31,26.35,13,Tuesday,0,112.01000000000003,-1.3306184141606068
device_27,Fridge,room_0,115.52,2,40.37,33.33,13,Tuesday,0,132.73333333333335,-0.43575111353344065
device_27,Fridge,room_0,115.52,1,40.37,33.33,13,Tuesday,0,124.12666666666667,-0.43575111353344065
device_80,AC,room_0,1427.17,2,40.37,33.33,13,Tuesday,0,475.72333333333336,1.5706659487336914
device_80,AC,room_0,1427.17,1,40.37,33.33,13,Tuesday,0,951.4466666666667,1.5706659487336914
device_57,TV,room_4,0.0,1,34.18,23.48,14,Tuesday,0,0.0,-0.4235310301584573
device_57,TV,room_4,0.0,0,34.18,23.48,14,Tuesday,0,0.0,-0.4235310301584573
device_15,TV,room_0,0.0,2,41.62,20.1,15,Tuesday,0,0.0,-0.47744563880379776
device_15,TV,room_0,0.0,3,41.62,20.1,15,Tuesday,0,0.0,-0.47744563880379776
device_6,TV,room_3,0.0,0,44.61,20.58,15,Tuesday,0,84.59333333333333,-0.5331923942489687
device_53,Fridge,room_0,135.55,0,42.95,37.99,16,Tuesday,0,129.53666666666666,0.7711088378737232
device_90,Light,room_0,0.0,2,41.34,25.91,17,Tuesday,0,0.0,-0.47985656211391764
device_52,Heater,room_4,0.0,0,39.61,35.88,18,Tuesday,0,0.0,-0.22755960629619149
device_25,Light,room_3,30.69,5,36.86,27.6,19,Tuesday,0,33.25333333333333,0.6932147438288254
device_25,Light,room_3,30.69,0,36.86,27.6,19,Tuesday,0,43.48333333333333,0.6932147438288254
device_25,Light,room_3,30.69,5,36.86,27.6,19,Tuesday,0,30.69,0.6932147438288254
device_46,Heater,room_3,0.0,3,39.1,39.48,20,Tuesday,0,0.0,-0.17801176315078615
device_13,Heater,room_2,0.0,4,30.75,35.27,20,Tuesday,0,0.0,-0.40862288185268436
device_12,Light,room_2,63.54,4,30.75,35.27,20,Tuesday,0,21.18,2.0154128333080226
device_12,Light,room_2,66.46,5,41.44,21.74,21,Tuesday,0,43.333333333333336,2.136215344545815
device_99,TV,room_2,93.28,5,41.44,21.74,21,Tuesday,0,31.093333333333334,1.4985865038001451
device_52,Heater,room_4,0.0,0,35.12,24.8,21,Tuesday,0,0.0,-0.22755960629619149
device_52,Heater,room_4,0.0,4,35.12,24.8,21,Tuesday,0,0.0,-0.22755960629619149
device_93,AC,room_2,1877.09,5,41.44,21.74,21,Tuesday,0,1056.27,2.6879948775752034
device_74,AC,room_0,1438.02,4,39.86,25.22,22,Tuesday,0,479.34,1.458021706890908
device_74,AC,room_0,1438.02,4,39.01,26.9,22,Tuesday,0,958.68,1.458021706890908
device_10,AC,room_4,0.0,5,32.2,30.81,23,Tuesday,0,1309.1333333333334,-0.5614817112962487
device_10,AC,room_4,0.0,3,40.67,22.47,23,Tuesday,0,654.5666666666667,-0.5614817112962487
device_10,AC,room_4,0.0,5,40.67,22.47,23,Tuesday,0,0.0,-0.5614817112962487
device_10,AC,room_4,0.0,3,32.2,30.81,23,Tuesday,0,0.0,-0.5614817112962487
device_69,AC,room_4,0.0,5,40.67,22.47,23,Tuesday,0,0.0,-0.45503862216920243
device_69,AC,room_4,0.0,3,40.67,22.47,23,Tuesday,0,0.0,-0.45503862216920243
device_69,AC,room_4,0.0,5,32.2,30.81,23,Tuesday,0,0.0,-0.45503862216920243
device_69,AC,room_4,0.0,3,32.2,30.81,23,Tuesday,0,0.0,-0.45503862216920243
device_47,TV,room_3,0.0,4,44.74,20.76,0,Wednesday,0,0.0,-0.3864270050224154
device_76,TV,room_2,0.0,1,41.33,38.62,1,Wednesday,0,40.57333333333333,-0.4883013995621119
device_76,TV,room_2,0.0,2,41.33,38.62,1,Wednesday,0,40.57333333333333,-0.4883013995621119
device_46,Heater,room_3,0.0,0,36.07,32.19,2,Wednesday,0,0.0,-0.17801176315078615
device_46,Heater,room_3,0.0,0,30.98,29.9,2,Wednesday,0,0.0,-0.17801176315078615
device_18,Light,room_0,0.0,3,33.07,31.74,2,Wednesday,0,0.0,-0.41027774522138133
device_6,TV,room_3,0.0,0,30.98,29.9,2,Wednesday,0,42.29666666666667,-0.5331923942489687
device_6,TV,room_3,0.0,0,36.07,32.19,2,Wednesday,0,0.0,-0.5331923942489687
device_28,TV,room_2,0.0,1,36.91,23.21,3,Wednesday,0,74.42,-0.609275300037559
device_28,TV,room_2,0.0,1,32.38,20.61,3,Wednesday,0,46.370000000000005,-0.609275300037559
device_67,Light,room_2,0.0,1,36.91,23.21,3,Wednesday,0,0.0,-0.5316592728755944
device_67,Light,room_2,0.0,1,32.38,20.61,3,Wednesday,0,0.0,-0.5316592728755944
device_58,Fan,room_1,101.38,3,34.85,29.58,4,Wednesday,0,116.83333333333333,-0.15151162128937745
device_58,Fan,room_1,101.38,3,41.24,24.57,4,Wednesday,0,102.42999999999999,-0.15151162128937745
device_89,Light,room_3,0.0,4,41.57,33.54,4,Wednesday,0,0.0,-0.628045679850853
device_15,TV,room_0,0.0,4,33.83,30.14,7,Wednesday,0,0.0,-0.47744563880379776
device_15,TV,room_0,0.0,0,33.83,30.14,7,Wednesday,0,0.0,-0.47744563880379776
device_100,AC,room_2,1679.55,3,43.54,35.46,8,Wednesday,0,1714.8100000000002,1.5957348693605915
device_78,AC,room_2,1195.67,3,43.54,35.46,8,Wednesday,0,1482.1633333333332,1.3526826356711021
device_24,AC,room_0,1583.72,1,32.02,35.75,8,Wednesday,0,527.9066666666666,1.7648902209577204
device_24,AC,room_0,1583.72,2,33.82,39.8,8,Wednesday,0,1055.8133333333333,1.7648902209577204
device_24,AC,room_0,1583.72,1,33.82,39.8,8,Wednesday,0,1583.72,1.7648902209577204
device_24,AC,room_0,1583.72,2,32.02,35.75,8,Wednesday,0,1583.72,1.7648902209577204
device_37,Fan,room_4,168.17,5,42.94,35.58,9,Wednesday,0,167.77,0.4949895835470982
device_90,Light,room_0,0.0,0,38.98,39.47,10,Wednesday,0,0.0,-0.47985656211391764
device_90,Light,room_0,0.0,0,33.12,34.41,10,Wednesday,0,0.0,-0.47985656211391764
device_90,Light,room_0,0.0,2,33.12,34.41,10,Wednesday,0,0.0,-0.47985656211391764
device_90,Light,room_0,0.0,2,38.98,39.47,10,Wednesday,0,0.0,-0.47985656211391764
device_91,Fan,room_0,121.55,0,33.12,34.41,10,Wednesday,0,118.08333333333333,0.033714403752066496
device_91,Fan,room_0,121.55,2,33.12,34.41,10,Wednesday,0,119.94,0.033714403752066496
device_91,Fan,room_0,121.55,0,38.98,39.47,10,Wednesday,0,121.55,0.033714403752066496
device_91,Fan,room_0,121.55,2,38.98,39.47,10,Wednesday,0,121.55,0.033714403752066496
device_55,AC,room_1,1122.45,1,39.9,29.31,12,Wednesday,0,1281.1166666666668,0.9780138784692601
device_55,AC,room_1,1122.45,1,39.9,29.31,12,Wednesday,0,1201.7833333333335,0.9780138784692601
device_36,Light,room_1,0.0,1,39.9,29.31,12,Wednesday,0,21.959999999999997,-0.5742301731251628
device_36,Light,room_1,0.0,1,39.9,29.31,12,Wednesday,0,0.0,-0.5742301731251628
device_89,Light,room_3,0.0,4,34.29,30.62,12,Wednesday,0,0.0,-0.628045679850853
device_89,Light,room_3,0.0,5,34.29,30.62,12,Wednesday,0,0.0,-0.628045679850853
device_90,Light,room_0,0.0,4,42.12,27.17,13,Wednesday,0,0.0,-0.47985656211391764
device_46,Heater,room_3,0.0,2,42.34,26.58,14,Wednesday,0,0.0,-0.17801176315078615
device_46,Heater,room_3,0.0,5,42.34,26.58,14,Wednesday,0,0.0,-0.17801176315078615
device_46,Heater,room_3,0.0,5,38.45,25.48,14,Wednesday,0,0.0,-0.17801176315078615
device_46,Heater,room_3,0.0,2,38.45,25.48,14,Wednesday,0,0.0,-0.17801176315078615
device_52,Heater,room_4,0.0,5,38.59,36.18,15,Wednesday,0,0.0,-0.22755960629619149
device_52,Heater,room_4,0.0,5,42.15,26.74,15,Wednesday,0,0.0,-0.22755960629619149
device_52,Heater,room_4,0.0,5,35.01,32.64,15,Wednesday,0,0.0,-0.22755960629619149
device_65,Fridge,room_2,141.38,2,44.09,21.13,15,Wednesday,0,132.60000000000002,1.4655050115182893
device_65,Fridge,room_2,141.38,4,44.09,21.13,15,Wednesday,0,136.99,1.4655050115182893
device_72,Fan,room_4,223.65,0,42.14,20.44,16,Wednesday,0,214.03666666666666,0.9638855248938466
device_72,Fan,room_4,223.65,2,33.58,34.86,16,Wednesday,0,190.5,0.9638855248938466
device_72,Fan,room_4,223.65,2,33.18,25.47,16,Wednesday,0,223.65,0.9638855248938466
device_72,Fan,room_4,223.65,0,33.58,34.86,16,Wednesday,0,223.65,0.9638855248938466
device_72,Fan,room_4,223.65,2,42.14,20.44,16,Wednesday,0,223.65,0.9638855248938466
device_72,Fan,room_4,223.65,0,33.18,25.47,16,Wednesday,0,223.65,0.9638855248938466
device_45,Light,room_4,0.0,2,42.14,20.44,16,Wednesday,0,0.0,-0.44729234917782
device_45,Light,room_4,0.0,0,33.58,34.86,16,Wednesday,0,0.0,-0.44729234917782
device_45,Light,room_4,0.0,2,33.58,34.86,16,Wednesday,0,0.0,-0.44729234917782
device_45,Light,room_4,0.0,0,42.14,20.44,16,Wednesday,0,0.0,-0.44729234917782
device_45,Light,room_4,0.0,0,33.18,25.47,16,Wednesday,0,0.0,-0.44729234917782
device_45,Light,room_4,0.0,2,33.18,25.47,16,Wednesday,0,0.0,-0.44729234917782
device_19,AC,room_1,1274.18,1,35.3,25.24,17,Wednesday,0,1721.3333333333333,1.3105597457865736
device_19,AC,room_1,1274.18,1,39.72,28.17,17,Wednesday,0,1497.756666666667,1.3105597457865736
device_40,AC,room_1,1618.66,1,35.3,25.24,17,Wednesday,0,1800.67,1.7375402948417484
device_40,AC,room_1,1618.66,1,39.72,28.17,17,Wednesday,0,1723.5566666666666,1.7375402948417484
device_3,Light,room_1,0.0,1,39.72,28.17,17,Wednesday,0,0.0,-0.5209502644307904
device_3,Light,room_1,0.0,1,35.3,25.24,17,Wednesday,0,0.0,-0.5209502644307904
device_77,AC,room_0,1195.25,1,40.46,36.52,19,Wednesday,0,751.4699999999999,1.6428516866200373
